typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","462","MDV","Maldives","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1185","false","5","u","1185","false","0.982","true",,"false","1142.66",,"1142.66","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","466","MLI","Mali","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","35007","false","5","u","35007","false","15.078","true",,"false","9396.37",,"9396.37","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","470","MLT","Malta","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5259.91","true",,"false","5895357.44",,"5895357.44","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","478","MRT","Mauritania","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","65040","false","5","u","65040","false","69.889","true",,"false","3992.55",,"3992.55","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","480","MUS","Mauritius","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","18009","false","5","u","18009","false","15","false",,"false","26770.49",,"26770.49","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","484","MEX","Mexico","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","14651.952","true",,"false","9538308.81",,"9538308.81","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","10206431.325","true",,"false","3395166874.86",,"3395166874.86","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","500","MSR","Montserrat","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","18","false","5","u","18","false","0.029","true",,"false","33.55",,"33.55","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","504","MAR","Morocco","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","16486.318","true",,"false","3817961.52",,"3817961.52","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","516","NAM","Namibia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1081","false","5","u","1081","false","3","false",,"false","1607.58",,"1607.58","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","29505.386","true",,"false","147391145.1",,"147391145.1","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","554","NZL","New Zealand","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","84.101","true",,"false","493715.56",,"493715.56","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","562","NER","Niger","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","900","false","5","u","900","false","0.342","true",,"false","21.43",,"21.43","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","579","NOR","Norway","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","77.573","true",,"false","74200.79",,"74200.79","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","726","false","5","u","726","false","1","false",,"false","1434.55",,"1434.55","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","586","PAK","Pakistan","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2501","false","5","u","2501","false","3","false",,"false","158.09",,"158.09","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","600","PRY","Paraguay","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1000","false","5","u","1000","false","1","false",,"false","1575.89",,"1575.89","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","608","PHL","Philippines","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","452541238.77",,"452541238.77","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","612","PCN","Pitcairn","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","750","false","5","u","750","false","3","false",,"false","7289.74",,"7289.74","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","616","POL","Poland","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","788.441","true",,"false","1878213.46",,"1878213.46","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","620","PRT","Portugal","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","126791","false","5","u","126791","false","99.302","true",,"false","183349.45",,"183349.45","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","626","TLS","Timor-Leste","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","500","false","5","u","500","false","2","false",,"false","2374.07",,"2374.07","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","634","QAT","Qatar","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2","false","5","u","2","false","1","false",,"false","64.64",,"64.64","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","642","ROU","Romania","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","96.145","true",,"false","39041.88",,"39041.88","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","643","RUS","Russian Federation","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","31.616","true",,"false","7209.03",,"7209.03","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","646","RWA","Rwanda","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","12","false",,"false","53880.56",,"53880.56","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","659","KNA","Saint Kitts and Nevis","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6","false",,"false","6312.55",,"6312.55","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","678","STP","Sao Tome and Principe","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","102","false","5","u","102","false","1.313","true",,"false","662.13",,"662.13","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","682","SAU","Saudi Arabia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1200","false","5","u","1200","false","113","false",,"false","9178.74",,"9178.74","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","688","SRB","Serbia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","3","false","5","u","3","false","1.084","true",,"false","173.83",,"173.83","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","699","IND","India","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","612.133","true",,"false","273089.91",,"273089.91","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","740403959.33",,"740403959.33","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","703","SVK","Slovakia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","22.096","true",,"false","30670.58",,"30670.58","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","95788.301","true",,"false","31358491.62",,"31358491.62","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","705","SVN","Slovenia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","4","false",,"false","5758.71",,"5758.71","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2450","false","5","u","2450","false","2","false",,"false","2383.63",,"2383.63","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2355.695","true",,"false","1613178.14",,"1613178.14","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","748","SWZ","Eswatini","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","3032","false","5","u","3032","false","13.415","true",,"false","7558.37",,"7558.37","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","752","SWE","Sweden","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6632.816","true",,"false","4701105.05",,"4701105.05","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","757","CHE","Switzerland","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","9544.575","true",,"false","28034510.34",,"28034510.34","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","762","TJK","Tajikistan","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","6000","false","5","u","6000","false","3.64","true",,"false","228",,"228","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","414753534.68",,"414753534.68","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","772","TKL","Tokelau","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","3000","false","5","u","3000","false","4","false",,"false","446.34",,"446.34","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","780","TTO","Trinidad and Tobago","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","10752","false","5","u","10752","false","54","false",,"false","78550.71",,"78550.71","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","9","false","5","u","9","false","10","false",,"false","322.36",,"322.36","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","788","TUN","Tunisia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1646","false","5","u","1646","false","9","false",,"false","2688.76",,"2688.76","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","792","TUR","Türkiye","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","66896","false","5","u","66896","false","88","false",,"false","16333.67",,"16333.67","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","795","TKM","Turkmenistan","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","9760","false","5","u","9760","false","27","false",,"false","47940.67",,"47940.67","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","18.157","true",,"false","24738.6",,"24738.6","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","798","TUV","Tuvalu","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","40","false","5","u","40","false","1","false",,"false","614.31",,"614.31","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","804","UKR","Ukraine","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","45.239","true",,"false","57332.97",,"57332.97","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","807","MKD","North Macedonia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","3000","false","5","u","3000","false","1","false",,"false","368.78",,"368.78","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","818","EGY","Egypt","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","0.91","true","-1","N/A","0","false","0.91","true",,"false","357.63",,"357.63","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","161956","false",,"false","288721027.38",,"288721027.38","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","842","USA","USA","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true",,"false","1545736003",,"1545736003","0","false","true",
"C","A","20180101","2018","52","2018","764","THA","Thailand","M","Import","862","VEN","Venezuela","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2","false","5","u","2","false","2.826","true",,"false","241.59",,"241.59","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","76355733.019","true","0","false","11267085662.933",,"11267085662.933","6","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","4","AFG","Afghanistan","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.696","true","-1","N/A","0","false","0.696","true","0","false","515.963",,"515.963","6","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","20","AND","Andorra","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","113603","false","5","u","113603","false","25","false","0","false","34133.311",,"34133.311","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","225.744","true","0","false","1236484.6",,"1236484.6","4","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","40","AUT","Austria","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2167.41","true","0","false","25795140.137",,"25795140.137","6","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","50","BGD","Bangladesh","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","2","false","0","false","5.981",,"5.981","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","56","BEL","Belgium","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","14755","false","0","false","30220072.972",,"30220072.972","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","76","BRA","Brazil","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","32.042","true","0","false","23166.529",,"23166.529","4","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","1","false","0","false","190.49",,"190.49","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","100","BGR","Bulgaria","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","141014","false","5","u","141014","false","30","false","0","false","119574.649",,"119574.649","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","104","MMR","Myanmar","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","30002","false","5","u","30002","false","9.001","true","0","false","1360.509",,"1360.509","4","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","108","BDI","Burundi","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","26977","false","5","u","26977","false","4","false","0","false","6792.408",,"6792.408","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","116","KHM","Cambodia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3","false","0","false","6367.097",,"6367.097","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","120","CMR","Cameroon","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","36900","false","5","u","36900","false","15","false","0","false","27778.753",,"27778.753","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","8124.843","true","0","false","40467443.652",,"40467443.652","6","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","12000","false","5","u","12000","false","7","false","0","false","28095.762",,"28095.762","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","144","LKA","Sri Lanka","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","721","false","5","u","721","false","99","false","0","false","24303.911",,"24303.911","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","152","CHL","Chile","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0","false","5","u","0","false","0.068","true","0","false","4.27",,"4.27","4","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","156","CHN","China","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","7272266.078","true","0","false","952808289.747",,"952808289.747","6","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","162","CXR","Christmas Isds","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","305","false","5","u","305","false","34","false","0","false","70664.194",,"70664.194","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","166","CCK","Cocos Isds","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","75000","false","5","u","75000","false","4","false","0","false","6104.988",,"6104.988","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","170","COL","Colombia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","3","false","0","false","377.705",,"377.705","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2500","false","5","u","2500","false","1","false","0","false","12134.939",,"12134.939","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","188","CRI","Costa Rica","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","20849","false","5","u","20849","false","577.054","true","0","false","266004.169",,"266004.169","4","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","191","HRV","Croatia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9692","false","5","u","9692","false","43","false","0","false","7054.236",,"7054.236","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","203","CZE","Czechia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1973.859","true","0","false","1021021.664",,"1021021.664","6","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","208","DNK","Denmark","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6936.833","true","0","false","3108596.738",,"3108596.738","4","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","214","DOM","Dominican Rep.","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","63","false","5","u","63","false","2.039","true","0","false","254.728",,"254.728","4","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","218","ECU","Ecuador","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","0.016","true","0","false","17.836",,"17.836","4","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","222","SLV","El Salvador","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4408","false","5","u","4408","false","2.258","true","0","false","243.361",,"243.361","4","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","231","ETH","Ethiopia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","1","false","0","false","37.49",,"37.49","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","232","ERI","Eritrea","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","600","false","5","u","600","false","5","false","0","false","3694.09",,"3694.09","0","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","233","EST","Estonia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","9.094","true","0","false","830.753",,"830.753","6","false","true",
"C","A","20190101","2019","52","2019","764","THA","Thailand","M","Import","246","FIN","Finland","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","252","false","0","false","1600512.272",,"1600512.272","0","false","true",
